job_seed,job_model,job_scheme_types,"backend","model","type","n_rounds","time","lognorm","relnorm","scheme","T"
187,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.257151999,-781.786419205037,1.2381035267558118,"SAIS{...}(7, 0.0:1.0:1.0)",128
187,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.5139508,-781.9468284022711,1.0546105983769039,"SAIS{...}(8, 0.0:1.0:1.0)",256
78,Unid,SAIS,CPU,"Unid",SAIS,5,0.500639832,-740.6415053398464,9.63154524288e-312,"SAIS{...}(5, 0.0:1.0:1.0)",32
78,Unid,SAIS,CPU,"Unid",SAIS,6,1.001697367,-29.351673771881636,0.007815285590537652,"SAIS{...}(6, 0.0:1.0:1.0)",64
78,Unid,SAIS,CPU,"Unid",SAIS,7,2.422782245,-26.47207468004101,0.13916782778331072,"SAIS{...}(7, 0.0:1.0:1.0)",128
78,Unid,SAIS,CPU,"Unid",SAIS,8,4.337817595,-24.37117699915597,1.1374887717941238,"SAIS{...}(8, 0.0:1.0:1.0)",256
78,Unid,SAIS,CPU,"Unid",SAIS,9,8.382000128,-24.904819382408363,0.6670972894836817,"SAIS{...}(9, 0.0:1.0:1.0)",512
78,Unid,SAIS,CPU,"Unid",SAIS,10,16.464817997,-24.4384268732612,1.0635082645763785,"SAIS{...}(10, 0.0:1.0:1.0)",1024
78,Unid,SAIS,GPU,"Unid",SAIS,5,0.014787052,-40.010661223635296,1.835715690104372e-7,"SAIS{...}(5, 0.0:1.0:1.0)",32
78,Unid,SAIS,GPU,"Unid",SAIS,6,0.01137262,-39.960292679631856,1.9305462063065836e-7,"SAIS{...}(6, 0.0:1.0:1.0)",64
78,Unid,SAIS,GPU,"Unid",SAIS,7,0.016775054,-22.950939793062624,4.707044455557904,"SAIS{...}(7, 0.0:1.0:1.0)",128
78,Unid,SAIS,GPU,"Unid",SAIS,8,0.057401664,-24.237194799421793,1.3005733433385318,"SAIS{...}(8, 0.0:1.0:1.0)",256
78,Unid,SAIS,GPU,"Unid",SAIS,9,0.087908578,-23.443693063350054,2.8757310973431625,"SAIS{...}(9, 0.0:1.0:1.0)",512
78,Unid,SAIS,GPU,"Unid",SAIS,10,0.153834337,-24.287454199350513,1.2368227595537507,"SAIS{...}(10, 0.0:1.0:1.0)",1024
136,Unid,SAIS,CPU,"Unid",SAIS,5,0.500515507,-75.23921499560795,9.209560628899028e-23,"SAIS{...}(5, 0.0:1.0:1.0)",32
136,Unid,SAIS,CPU,"Unid",SAIS,6,0.985204261,-65.09693520631664,2.338702919027521e-18,"SAIS{...}(6, 0.0:1.0:1.0)",64
136,Unid,SAIS,CPU,"Unid",SAIS,7,2.391580931,-26.345792354295327,0.15790015844092076,"SAIS{...}(7, 0.0:1.0:1.0)",128
136,Unid,SAIS,CPU,"Unid",SAIS,8,4.305896911,-26.536382251657066,0.1304999739733857,"SAIS{...}(8, 0.0:1.0:1.0)",256
136,Unid,SAIS,CPU,"Unid",SAIS,9,8.354531249,-25.19292024813528,0.5001134790878878,"SAIS{...}(9, 0.0:1.0:1.0)",512
136,Unid,SAIS,CPU,"Unid",SAIS,10,16.30067763,-24.60928724882765,0.8964728697290107,"SAIS{...}(10, 0.0:1.0:1.0)",1024
136,Unid,SAIS,GPU,"Unid",SAIS,5,0.014773067,-23.018225912633966,4.400746067588767,"SAIS{...}(5, 0.0:1.0:1.0)",32
136,Unid,SAIS,GPU,"Unid",SAIS,6,0.015075835,-23.018225912633966,4.400746067588767,"SAIS{...}(6, 0.0:1.0:1.0)",64
136,Unid,SAIS,GPU,"Unid",SAIS,7,0.016799802,-23.50617100109973,2.7015589597956553,"SAIS{...}(7, 0.0:1.0:1.0)",128
136,Unid,SAIS,GPU,"Unid",SAIS,8,0.093043465,-23.213153297296557,3.6213493416726577,"SAIS{...}(8, 0.0:1.0:1.0)",256
136,Unid,SAIS,GPU,"Unid",SAIS,9,0.08492603,-24.234092589612995,1.30461425936525,"SAIS{...}(9, 0.0:1.0:1.0)",512
136,Unid,SAIS,GPU,"Unid",SAIS,10,0.134884943,-24.79422849481827,0.7451062190807323,"SAIS{...}(10, 0.0:1.0:1.0)",1024
529,Unid,SAIS,CPU,"Unid",SAIS,5,0.552223657,-113.66348646793294,1.8914281125326704e-39,"SAIS{...}(5, 0.0:1.0:1.0)",32
529,Unid,SAIS,CPU,"Unid",SAIS,6,1.012586045,-36.60367825936159,5.539101472926446e-6,"SAIS{...}(6, 0.0:1.0:1.0)",64
529,Unid,SAIS,CPU,"Unid",SAIS,7,2.303811147,-29.802820226754505,0.004977536312345933,"SAIS{...}(7, 0.0:1.0:1.0)",128
529,Unid,SAIS,CPU,"Unid",SAIS,8,3.983643464,-26.54143437463148,0.12984233469276904,"SAIS{...}(8, 0.0:1.0:1.0)",256
529,Unid,SAIS,CPU,"Unid",SAIS,9,8.327318435,-24.273306372883454,1.2544454809812717,"SAIS{...}(9, 0.0:1.0:1.0)",512
529,Unid,SAIS,CPU,"Unid",SAIS,10,16.321132856,-24.195635471212853,1.3557631807308024,"SAIS{...}(10, 0.0:1.0:1.0)",1024
529,Unid,SAIS,GPU,"Unid",SAIS,5,0.014738721,-22.08781347583256,11.158332454707367,"SAIS{...}(5, 0.0:1.0:1.0)",32
529,Unid,SAIS,GPU,"Unid",SAIS,6,0.015112982,-22.08781343586773,11.15833290064825,"SAIS{...}(6, 0.0:1.0:1.0)",64
529,Unid,SAIS,GPU,"Unid",SAIS,7,0.01689217,-29.590896102808742,0.006152504139959095,"SAIS{...}(7, 0.0:1.0:1.0)",128
529,Unid,SAIS,GPU,"Unid",SAIS,8,0.057891065,-25.222674410291745,0.48545221990687454,"SAIS{...}(8, 0.0:1.0:1.0)",256
529,Unid,SAIS,GPU,"Unid",SAIS,9,0.098920196,-24.841966268115343,0.710372166497021,"SAIS{...}(9, 0.0:1.0:1.0)",512
529,Unid,SAIS,GPU,"Unid",SAIS,10,0.157813729,-24.871168489040578,0.689927686511245,"SAIS{...}(10, 0.0:1.0:1.0)",1024
768,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.030237931,-782.384596256968,0.6807254188746011,"SAIS{...}(3, 0.0:1.0:1.0)",8
768,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.43969437,-782.0537261422347,0.9476916036722725,"SAIS{...}(4, 0.0:1.0:1.0)",16
768,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,34.971353223,-781.7930549568048,1.2299149777260652,"SAIS{...}(5, 0.0:1.0:1.0)",32
768,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.702151961,-782.102664052308,0.9024300918692586,"SAIS{...}(6, 0.0:1.0:1.0)",64
768,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,142.643868031,-781.7127421920256,1.332767767346696,"SAIS{...}(7, 0.0:1.0:1.0)",128
768,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,285.582079676,-781.6326778165877,1.4438630329039928,"SAIS{...}(8, 0.0:1.0:1.0)",256
768,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.030977439,-782.3960171336383,0.672995164982843,"SAIS{...}(3, 0.0:1.0:1.0)",8
768,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.048967512,-782.0462358312876,0.9548167599709508,"SAIS{...}(4, 0.0:1.0:1.0)",16
768,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,5,0.074964763,-781.8048315759539,1.215515691321437,"SAIS{...}(5, 0.0:1.0:1.0)",32
768,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,6,0.135950168,-782.1066133394743,0.8988731645757078,"SAIS{...}(6, 0.0:1.0:1.0)",64
768,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.284899547,-781.7242734977476,1.317487484888477,"SAIS{...}(7, 0.0:1.0:1.0)",128
768,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.514786026,-781.6388523352326,1.4349753405344363,"SAIS{...}(8, 0.0:1.0:1.0)",256
975,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.577921495,-782.1969677214687,0.8212171405680277,"ZJA(3.0625)",4
975,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.233758391,-782.7862984898618,0.4555278193369495,"ZJA(0.765625)",7
975,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.733727715,-781.9281026454371,1.0745450412574344,"ZJA(0.19140625)",15
975,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,35.524374952,-781.3005525085287,2.0126403992331894,"ZJA(0.0478515625)",31
975,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,73.024348803,-781.9159086551862,1.0877282476053032,"ZJA(0.011962890625)",63
975,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,147.788586501,-781.9381619644604,1.0637900345954283,"ZJA(0.00299072265625)",127
975,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.888662593,-782.1969677222651,0.8212171399140299,"ZJA(3.0625)",4
975,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.278738078,-782.7862681161613,0.4555416556126305,"ZJA(0.765625)",7
975,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.738907712,-781.9201910394968,1.0830801368252878,"ZJA(0.19140625)",15
975,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.546748092,-781.3237729054264,1.966444509464302,"ZJA(0.0478515625)",31
975,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.213917771,-781.914506758071,1.089254200062018,"ZJA(0.011962890625)",63
975,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.494922394,-782.0040712412998,0.9959370349676786,"ZJA(0.00299072265625)",127
800,Unid,SAIS,CPU,"Unid",SAIS,5,0.493167767,-49.536388185684544,1.3391670781772967e-11,"SAIS{...}(5, 0.0:1.0:1.0)",32
800,Unid,SAIS,CPU,"Unid",SAIS,6,0.986920595,-32.57513318144823,0.0003111818215376743,"SAIS{...}(6, 0.0:1.0:1.0)",64
800,Unid,SAIS,CPU,"Unid",SAIS,7,2.407024407,-26.105955173761465,0.20069776209074572,"SAIS{...}(7, 0.0:1.0:1.0)",128
800,Unid,SAIS,CPU,"Unid",SAIS,8,4.329228215,-24.332708727971337,1.182098527405125,"SAIS{...}(8, 0.0:1.0:1.0)",256
800,Unid,SAIS,CPU,"Unid",SAIS,9,8.267852014,-24.192047642265916,1.3606361636030286,"SAIS{...}(9, 0.0:1.0:1.0)",512
800,Unid,SAIS,CPU,"Unid",SAIS,10,16.206674278,-25.541726073622712,0.35284511938171054,"SAIS{...}(10, 0.0:1.0:1.0)",1024
800,Unid,SAIS,GPU,"Unid",SAIS,5,0.014882152,-54.22891912768803,1.227141009427533e-13,"SAIS{...}(5, 0.0:1.0:1.0)",32
800,Unid,SAIS,GPU,"Unid",SAIS,6,0.015051397,-33.702743954437565,0.00010076253435165401,"SAIS{...}(6, 0.0:1.0:1.0)",64
800,Unid,SAIS,GPU,"Unid",SAIS,7,0.016705028,-24.390472835144834,1.1157503797209454,"SAIS{...}(7, 0.0:1.0:1.0)",128
800,Unid,SAIS,GPU,"Unid",SAIS,8,0.056933843,-24.36248354336516,1.147420588498335,"SAIS{...}(8, 0.0:1.0:1.0)",256
800,Unid,SAIS,GPU,"Unid",SAIS,9,0.096905511,-24.48584654950674,1.0142540847873578,"SAIS{...}(9, 0.0:1.0:1.0)",512
800,Unid,SAIS,GPU,"Unid",SAIS,10,0.134806354,-24.25629134058918,1.2759725337425858,"SAIS{...}(10, 0.0:1.0:1.0)",1024
178,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.558415277,-782.0133521183986,0.9867366257211377,"ZJA(3.0625)",4
178,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.135594098,-782.5434889414355,0.5807186205419599,"ZJA(0.765625)",7
178,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.604561843,-781.6161226849886,1.4679653333237823,"ZJA(0.19140625)",15
178,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,34.043671147,-781.8156449286561,1.202442700251471,"ZJA(0.0478515625)",30
178,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,73.331451093,-781.8331481853699,1.1815791595898575,"ZJA(0.011962890625)",64
178,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,148.558102281,-781.8518242841511,1.1597166590574877,"ZJA(0.00299072265625)",129
178,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.913440112,-782.0133520788604,0.9867366647349639,"ZJA(3.0625)",4
178,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.260561668,-782.5426844232161,0.5811860072378836,"ZJA(0.765625)",7
178,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.686930107,-781.6164789873834,1.4674423869290438,"ZJA(0.19140625)",15
178,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.467915267,-781.8149193652513,1.2033154652560103,"ZJA(0.0478515625)",30
178,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.435900316,-781.8398825053303,1.173648760364518,"ZJA(0.011962890625)",64
178,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.68489815,-781.8471504914755,1.1651496206624772,"ZJA(0.00299072265625)",129
193,Unid,ZJA,CPU,"Unid",ZJA,5,0.661752831,-41.28629831197968,5.126291185732106e-8,"ZJA(1.12890625)",10
193,Unid,ZJA,CPU,"Unid",ZJA,6,2.075474901,-41.91287332113277,2.739587667658034e-8,"ZJA(0.2822265625)",28
193,Unid,ZJA,CPU,"Unid",ZJA,7,3.936802345,-24.102326074166,1.4883586354735134,"ZJA(0.070556640625)",55
193,Unid,ZJA,CPU,"Unid",ZJA,8,8.570167053,-24.769152621711818,0.7640266396957371,"ZJA(0.01763916015625)",121
193,Unid,ZJA,CPU,"Unid",ZJA,9,17.863066653,-25.156649167122012,0.5185861218043336,"ZJA(0.0044097900390625)",256
193,Unid,ZJA,CPU,"Unid",ZJA,10,35.852109826,-24.949214136314104,0.6381294373765742,"ZJA(0.001102447509765625)",518
193,Unid,ZJA,GPU,"Unid",ZJA,5,1.895876929,-31.01317041584555,0.0014837680962144547,"ZJA(1.12890625)",8
193,Unid,ZJA,GPU,"Unid",ZJA,6,0.507789019,-30.115637495489793,0.003640488163442127,"ZJA(0.2822265625)",24
193,Unid,ZJA,GPU,"Unid",ZJA,7,0.932188524,-27.0778979126541,0.07593345512921161,"ZJA(0.070556640625)",53
193,Unid,ZJA,GPU,"Unid",ZJA,8,2.288981937,-23.494929614880032,2.732099565214248,"ZJA(0.01763916015625)",113
193,Unid,ZJA,GPU,"Unid",ZJA,9,4.628464901,-24.378576939996613,1.1291024894413493,"ZJA(0.0044097900390625)",247
193,Unid,ZJA,GPU,"Unid",ZJA,10,8.872784812,-24.06096293370117,1.5512127840387162,"ZJA(0.001102447509765625)",498
571,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.560647809,-780.9615201633052,2.8249194098219115,"ZJA(3.0625)",4
571,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.226143196,-781.3727191454516,1.8725120180041797,"ZJA(0.765625)",7
571,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.615865998,-782.385837627827,0.6798809104592107,"ZJA(0.19140625)",15
571,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,35.243601917,-782.0726483249847,0.9299278049029945,"ZJA(0.0478515625)",31
571,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,73.564946408,-781.792969996218,1.230019476463401,"ZJA(0.011962890625)",64
571,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,149.14073569,-781.8865842555318,1.1200975105050373,"ZJA(0.00299072265625)",129
571,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.884103283,-780.9615201620409,2.8249194133934887,"ZJA(3.0625)",4
571,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.2576242,-781.3727149850866,1.8725198083537307,"ZJA(0.765625)",7
571,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.739939006,-782.3857994317354,0.6799068797486416,"ZJA(0.19140625)",15
571,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.47489136,-782.0601251404597,0.9416466881113421,"ZJA(0.0478515625)",31
571,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.293878243,-781.7955157785952,1.2268920970592232,"ZJA(0.011962890625)",64
571,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.58393455,-781.8931536362265,1.1127632805943042,"ZJA(0.00299072265625)",129
733,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.579830384,-781.5228761656628,1.6114329824345348,"ZJA(3.0625)",4
733,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.243690149,-782.0549261546075,0.9465550441014253,"ZJA(0.765625)",7
733,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.736070462,-782.1123246425959,0.8937540597595556,"ZJA(0.19140625)",15
733,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,34.450517813,-782.087145190214,0.9165440127509052,"ZJA(0.0478515625)",30
733,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,73.043229171,-781.810456231102,1.2086980262123515,"ZJA(0.011962890625)",63
733,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,150.161901882,-781.9086155402554,1.095690173056374,"ZJA(0.00299072265625)",129
733,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.888988052,-781.5228761638033,1.611432985430933,"ZJA(3.0625)",4
733,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.281444692,-782.0547929207307,0.9466811657011993,"ZJA(0.765625)",7
733,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.673903974,-782.1123567495766,0.89372536447586,"ZJA(0.19140625)",15
733,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.500849197,-782.0869000267015,0.9167687434471272,"ZJA(0.0478515625)",30
733,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.406879294,-781.8690147688831,1.1399509453854577,"ZJA(0.011962890625)",64
733,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.40192349,-782.1589067416566,0.8530759117059573,"ZJA(0.00299072265625)",128
778,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.605187399,-782.7339094422338,0.4800286726226284,"ZJA(3.0625)",4
778,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.193873558,-783.2331341163407,0.29137793278732876,"ZJA(0.765625)",7
778,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.623062017,-783.0285251016352,0.35753389804560887,"ZJA(0.19140625)",15
778,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,34.172429276,-782.466637608079,0.6271073078609414,"ZJA(0.0478515625)",30
778,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,74.683524152,-782.0733450085197,0.9292801651387449,"ZJA(0.011962890625)",65
778,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,148.037495066,-781.6080319647803,1.479890406274609,"ZJA(0.00299072265625)",128
778,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.873391519,-782.7339094423876,0.48002867254879117,"ZJA(3.0625)",4
778,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.277462334,-783.2331443520266,0.2913749503496049,"ZJA(0.765625)",7
778,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.725944558,-783.0287193321126,0.35746446080953515,"ZJA(0.19140625)",15
778,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.442915789,-782.4667909767961,0.6270111365926933,"ZJA(0.0478515625)",30
778,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.33093177,-782.0758483130827,0.9269568031157169,"ZJA(0.011962890625)",65
778,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.642966861,-781.595471705848,1.4985954370755319,"ZJA(0.00299072265625)",128
745,Unid,SAIS,CPU,"Unid",SAIS,5,0.497486769,-188.22313115307819,7.869507983482625e-72,"SAIS{...}(5, 0.0:1.0:1.0)",32
745,Unid,SAIS,CPU,"Unid",SAIS,6,0.989060215,-93.32037082208603,1.2932804406618782e-30,"SAIS{...}(6, 0.0:1.0:1.0)",64
745,Unid,SAIS,CPU,"Unid",SAIS,7,2.404491161,-22.864157341643082,5.133782199331543,"SAIS{...}(7, 0.0:1.0:1.0)",128
745,Unid,SAIS,CPU,"Unid",SAIS,8,4.31295559,-24.847406165138676,0.7065183068665685,"SAIS{...}(8, 0.0:1.0:1.0)",256
745,Unid,SAIS,CPU,"Unid",SAIS,9,8.331618945,-24.40118375241819,1.1038634433447252,"SAIS{...}(9, 0.0:1.0:1.0)",512
745,Unid,SAIS,CPU,"Unid",SAIS,10,16.298304455,-25.207975612381162,0.49264048398198373,"SAIS{...}(10, 0.0:1.0:1.0)",1024
745,Unid,SAIS,GPU,"Unid",SAIS,5,0.037801889,-38.39405737208224,9.244587811960983e-7,"SAIS{...}(5, 0.0:1.0:1.0)",32
745,Unid,SAIS,GPU,"Unid",SAIS,6,0.015121598,-31.28015934224637,0.001136093856149189,"SAIS{...}(6, 0.0:1.0:1.0)",64
745,Unid,SAIS,GPU,"Unid",SAIS,7,0.01678666,-37.48702119107718,2.2898569924104664e-6,"SAIS{...}(7, 0.0:1.0:1.0)",128
745,Unid,SAIS,GPU,"Unid",SAIS,8,0.085053347,-30.294054720879636,0.003045608016079546,"SAIS{...}(8, 0.0:1.0:1.0)",256
745,Unid,SAIS,GPU,"Unid",SAIS,9,0.095910442,-24.345528720591034,1.1670407594757874,"SAIS{...}(9, 0.0:1.0:1.0)",512
745,Unid,SAIS,GPU,"Unid",SAIS,10,0.129860902,-25.20747734111645,0.4928860137441177,"SAIS{...}(10, 0.0:1.0:1.0)",1024
171,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.031774343,-782.8138554220617,0.4431462526224695,"SAIS{...}(3, 0.0:1.0:1.0)",8
171,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.435234901,-782.9898843387793,0.371619670521178,"SAIS{...}(4, 0.0:1.0:1.0)",16
171,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,34.977671119,-782.9089567522842,0.4029443756339006,"SAIS{...}(5, 0.0:1.0:1.0)",32
171,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.716993573,-782.3507237589859,0.7041782499043868,"SAIS{...}(6, 0.0:1.0:1.0)",64
171,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,142.384875209,-782.2517675940534,0.7774253953601565,"SAIS{...}(7, 0.0:1.0:1.0)",128
171,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,286.001524253,-781.8419137975427,1.1712671564630708,"SAIS{...}(8, 0.0:1.0:1.0)",256
171,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.03093147,-782.8138554151512,0.4431462556848115,"SAIS{...}(3, 0.0:1.0:1.0)",8
171,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.043423935,-782.9897397103513,0.3716734211768098,"SAIS{...}(4, 0.0:1.0:1.0)",16
171,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,5,0.081974421,-782.9091482643261,0.4028672143226663,"SAIS{...}(5, 0.0:1.0:1.0)",32
171,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,6,0.135972603,-782.2957245209436,0.7439923541041223,"SAIS{...}(6, 0.0:1.0:1.0)",64
171,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.25698113,-782.2113155971256,0.8095185448365345,"SAIS{...}(7, 0.0:1.0:1.0)",128
171,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.513475772,-781.9180990541256,1.0853482962783416,"SAIS{...}(8, 0.0:1.0:1.0)",256
680,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.034014949,-781.6139821008923,1.4711110021534164,"SAIS{...}(3, 0.0:1.0:1.0)",8
680,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.033226183,-782.3209292927104,0.7254745455154666,"SAIS{...}(4, 0.0:1.0:1.0)",16
680,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,34.938682204,-781.7918235016613,1.2314304958062134,"SAIS{...}(5, 0.0:1.0:1.0)",32
680,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.704727407,-782.0966899240028,0.9078374611008336,"SAIS{...}(6, 0.0:1.0:1.0)",64
680,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,142.257979169,-782.4918475289185,0.6114955941195055,"SAIS{...}(7, 0.0:1.0:1.0)",128
680,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,285.956312464,-782.1889695585569,0.8278117060941342,"SAIS{...}(8, 0.0:1.0:1.0)",256
680,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.026644639,-781.613983351151,1.4711091628852082,"SAIS{...}(3, 0.0:1.0:1.0)",8
680,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.048015262,-782.3208029277428,0.7255662258753962,"SAIS{...}(4, 0.0:1.0:1.0)",16
680,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,5,0.086990208,-781.7906091548695,1.2329267878029542,"SAIS{...}(5, 0.0:1.0:1.0)",32
680,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,6,0.135952858,-782.1023344296766,0.9027276022811819,"SAIS{...}(6, 0.0:1.0:1.0)",64
680,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.285888347,-782.5403733373194,0.5825307313104833,"SAIS{...}(7, 0.0:1.0:1.0)",128
680,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.513801,-782.29620880107,0.743632140622044,"SAIS{...}(8, 0.0:1.0:1.0)",256
708,Unid,ZJA,CPU,"Unid",ZJA,5,0.538823374,-50.91223887764392,3.3830654565615628e-12,"ZJA(1.12890625)",8
708,Unid,ZJA,CPU,"Unid",ZJA,6,1.889549104,-28.50963757660493,0.01813996839452805,"ZJA(0.2822265625)",26
708,Unid,ZJA,CPU,"Unid",ZJA,7,4.216479025,-27.656318199217672,0.042582232114840565,"ZJA(0.070556640625)",58
708,Unid,ZJA,CPU,"Unid",ZJA,8,8.857265233,-26.0670339310038,0.20866317477322244,"ZJA(0.01763916015625)",125
708,Unid,ZJA,CPU,"Unid",ZJA,9,18.174013296,-26.515468390311405,0.13325797200296435,"ZJA(0.0044097900390625)",258
708,Unid,ZJA,CPU,"Unid",ZJA,10,34.051226446,-24.4611149999348,1.039650916987542,"ZJA(0.001102447509765625)",500
708,Unid,ZJA,GPU,"Unid",ZJA,5,1.908273077,-22.454731065690986,7.73123745335385,"ZJA(1.12890625)",9
708,Unid,ZJA,GPU,"Unid",ZJA,6,0.37928115,-28.322286499275542,0.021877720269877134,"ZJA(0.2822265625)",23
708,Unid,ZJA,GPU,"Unid",ZJA,7,1.004175163,-23.983764734112583,1.6757071677598705,"ZJA(0.070556640625)",53
708,Unid,ZJA,GPU,"Unid",ZJA,8,2.165685918,-23.622681101600946,2.404444496757924,"ZJA(0.01763916015625)",114
