job_seed,job_model,job_scheme_types,job_elt_type,"N","time","model","type","backend","elt_type"
3,SimpleMixture,SAIS,Float32,2048,0.035971233,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,4096,0.036390409,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,8192,0.045381796,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,16384,0.042242622,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,32768,0.058232761,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,65536,0.115062317,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,131072,0.192193599,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,262144,0.315971987,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,524288,0.605991135,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,1048576,1.477669998,"SimpleMixture",SAIS,GPU,"Float32"
3,SimpleMixture,SAIS,Float32,2097152,2.650240572,"SimpleMixture",SAIS,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,1,0.000196681,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,2,0.000614373,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,4,0.001978621,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,8,0.004580592,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,16,0.008719906,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,32,0.023287591,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,64,0.051039333,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,128,0.101042649,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,256,0.260491788,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,512,0.568821679,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,1024,1.2059732,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,2048,2.06988024,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,4096,4.438611985,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,8192,8.829333795,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,16384,17.642401585,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,32768,35.281218068,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,65536,70.463332722,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,131072,140.75319273,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,262144,282.564218053,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,524288,562.559773937,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,1048576,1126.258878302,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,2097152,2245.682608827,"SimpleMixture",ZJA,CPU,"Float32"
5,SimpleMixture,ZJA,Float32,1,0.086119327,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,2,0.092674816,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,4,0.194154339,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,8,0.199532759,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,16,0.154919318,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,32,0.24491588,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,64,0.228935592,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,128,0.276916242,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,256,0.420929144,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,512,0.293930287,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,1024,1.289914495,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,2048,0.770985794,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,4096,0.483909478,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,8192,0.531925683,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,16384,0.431921275,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,32768,0.466927234,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,65536,0.709920216,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,131072,0.6679292,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,262144,0.850926004,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,524288,0.880770509,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,1048576,1.267074424,"SimpleMixture",ZJA,GPU,"Float32"
5,SimpleMixture,ZJA,Float32,2097152,1.7839372,"SimpleMixture",ZJA,GPU,"Float32"
4,Unid,SAIS,Float64,1,0.000174727,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,2,0.000306524,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,4,0.000584016,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,8,0.095101423,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,16,0.002027666,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,32,0.003906973,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,64,0.007720722,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,128,0.015339696,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,256,0.03181876,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,512,0.062658795,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,1024,0.126193295,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,2048,0.255946777,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,4096,0.494859772,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,8192,0.991518314,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,16384,1.982466097,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,32768,4.226138587,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,65536,8.136415167,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,131072,16.027657909,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,262144,31.810694936,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,524288,63.528671624,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,1048576,127.380544161,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,2097152,255.185070971,"Unid",SAIS,CPU,"Float64"
4,Unid,SAIS,Float64,1,0.031975363,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,2,0.005487848,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,4,0.013949041,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,8,0.013965061,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,16,0.013985761,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,32,0.030984846,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,64,0.007348307,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,128,0.013975292,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,256,0.013987901,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,512,0.013988384,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,1024,0.02256373,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,2048,0.014442122,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,4096,0.013724448,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,8192,0.01495214,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,16384,0.030320494,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,32768,0.057973295,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,65536,0.088972885,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,131072,0.12797642,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,262144,0.224342275,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,524288,0.436951597,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,1048576,0.896967463,"Unid",SAIS,GPU,"Float64"
4,Unid,SAIS,Float64,2097152,1.871992172,"Unid",SAIS,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,1,0.000211752,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,2,0.000630763,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,4,0.002077136,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,8,0.00352188,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,16,0.006862573,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,32,0.020602102,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,64,0.042344614,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,128,0.110680439,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,256,0.203971137,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,512,0.529523286,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,1024,1.127354899,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,2048,1.929507733,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,4096,3.814119873,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,8192,7.639681507,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,16384,15.24084502,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,32768,32.824174361,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,65536,65.561486895,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,131072,131.390297201,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,262144,261.860953448,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,524288,523.813282569,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,1048576,1046.149832438,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,2097152,2092.707430285,"SimpleMixture",ZJA,CPU,"Float64"
9,SimpleMixture,ZJA,Float64,1,0.059322048,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,2,0.11585438,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,4,1.581959557,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,8,0.26791781,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,16,0.282923693,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,32,0.368941427,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,64,0.387946988,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,128,0.461944352,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,256,0.511946365,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,512,0.587959986,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,1024,1.663860404,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,2048,0.592091801,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,4096,0.649919251,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,8192,0.635932429,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,16384,0.665241266,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,32768,0.669462168,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,65536,0.698922123,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,131072,0.722954861,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,262144,1.170877721,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,524288,1.232921258,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,1048576,1.80593013,"SimpleMixture",ZJA,GPU,"Float64"
9,SimpleMixture,ZJA,Float64,2097152,3.173995881,"SimpleMixture",ZJA,GPU,"Float64"
2,Unid,ZJA,Float32,1,0.000727255,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,2,0.000333063,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,4,0.001299844,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,8,0.001779936,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,16,0.004969049,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,32,0.007974299,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,64,0.018670684,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,128,0.030131657,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,256,0.078209375,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,512,0.268096543,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,1024,0.252425736,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,2048,0.298773074,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,4096,0.59831885,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,8192,1.159796057,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,16384,2.321775719,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,32768,4.798258863,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,65536,9.198721435,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,131072,18.400181727,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,262144,35.300111977,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,524288,71.12043258,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,1048576,139.493405066,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,2097152,285.211474649,"Unid",ZJA,CPU,"Float32"
2,Unid,ZJA,Float32,1,0.000974409,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,2,0.083564506,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,4,0.580933109,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,8,0.367210364,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,16,0.736620278,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,32,0.696399372,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,64,0.714096936,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,128,0.649378706,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,256,0.5406107,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,512,0.481763381,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,1024,1.545398423,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,2048,1.020922753,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,4096,0.688381336,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,8192,0.733165673,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,16384,0.544506473,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,32768,0.695746618,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,65536,0.569219269,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,131072,1.365316089,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,262144,1.2439178,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,524288,1.405914139,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,1048576,1.915926052,"Unid",ZJA,GPU,"Float32"
2,Unid,ZJA,Float32,2097152,2.212930154,"Unid",ZJA,GPU,"Float32"
8,SimpleMixture,SAIS,Float64,1,0.001556753,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,2,0.003479247,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,4,0.007881947,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,8,0.016398843,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,16,0.032700247,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,32,0.154253886,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,64,0.130354268,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,128,0.268702126,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,256,0.545286912,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,512,1.086656728,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,1024,2.175009161,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,2048,4.348998131,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,4096,8.667211692,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,8192,17.368595009,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,16384,34.726915795,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,32768,69.486106265,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,65536,138.908374278,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,131072,278.209780826,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,262144,555.829086728,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,524288,1111.151305508,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,1048576,2221.791879056,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,2097152,4443.49383041,"SimpleMixture",SAIS,CPU,"Float64"
8,SimpleMixture,SAIS,Float64,1,0.046986252,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,2,0.054995643,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,4,0.05904477,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,8,0.062982486,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,16,0.065989394,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,32,0.073998282,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,64,0.067997755,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,128,0.077987068,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,256,0.075981303,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,512,0.075983057,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,1024,0.076960221,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,2048,0.085013662,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,4096,0.085993053,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,8192,0.094002343,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,16384,0.08616519,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,32768,0.16009602,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,65536,0.266258571,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,131072,0.547452478,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,262144,0.869978468,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,524288,1.705989721,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,1048576,3.302673786,"SimpleMixture",SAIS,GPU,"Float64"
8,SimpleMixture,SAIS,Float64,2097152,6.580193662,"SimpleMixture",SAIS,GPU,"Float64"
5,Unid,ZJA,Float64,1,0.000270485,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,2,0.000223116,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,4,0.000462735,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,8,0.000623883,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,16,0.002808065,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,32,0.004001733,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,64,0.008835179,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,128,0.022166724,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,256,0.063244334,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,512,0.30532155,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,1024,0.23598075,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,2048,0.314295113,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,4096,0.588231228,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,8192,1.28321996,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,16384,3.011330044,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,32768,6.00573511,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,65536,12.174160659,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,131072,23.861110573,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,262144,45.700823437,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,524288,91.465294959,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,1048576,181.744794498,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,2097152,365.446183895,"Unid",ZJA,CPU,"Float64"
5,Unid,ZJA,Float64,1,0.000990783,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,2,0.0454181,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,4,0.141156848,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,8,0.145614081,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,16,0.395043792,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,32,0.383860359,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,64,0.555074298,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,128,0.554630499,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,256,0.737589264,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,512,0.902284855,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,1024,1.661290502,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,2048,0.575675414,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,4096,0.627527902,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,8192,0.852798636,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,16384,1.001884548,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,32768,0.869938087,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,65536,2.10845676,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,131072,2.091912457,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,262144,1.941933394,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,524288,3.018909988,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,1048576,3.099915753,"Unid",ZJA,GPU,"Float64"
5,Unid,ZJA,Float64,2097152,3.602923907,"Unid",ZJA,GPU,"Float64"
5,Unid,SAIS,Float32,1,0.000188785,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,2,0.000369103,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,4,0.000740407,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,8,0.174367469,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,16,0.002540251,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,32,0.00491911,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,64,0.009878585,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,128,0.020132433,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,256,0.040392911,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,512,0.080539716,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,1024,0.172976492,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,2048,0.32377719,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,4096,0.627621472,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,8192,1.255732469,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,16384,2.574332935,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,32768,5.304637717,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,65536,10.301645977,"Unid",SAIS,CPU,"Float32"
5,Unid,SAIS,Float32,131072,20.315073815,"Unid",SAIS,CPU,"Float32"
